time,time,ci
2019-03-26 15:55:00,2019-03-26 15:55:00,0.044413766828195866
2019-03-26 16:00:00,2019-03-26 16:00:00,0.09065951985412503
2019-03-26 16:10:00,2019-03-26 16:10:00,0.13783168753549177
2019-03-26 16:15:00,2019-03-26 16:15:00,0.06365040947794402
2019-03-26 16:20:00,2019-03-26 16:20:00,0.0393852259883707
2019-03-26 16:25:00,2019-03-26 16:25:00,0.05675321565046571
2019-03-26 16:30:00,2019-03-26 16:30:00,0.08307865949698455
2019-03-26 16:35:00,2019-03-26 16:35:00,0.08929999314238897
2019-03-26 16:40:00,2019-03-26 16:40:00,0.06964329999978189
2019-03-26 16:45:00,2019-03-26 16:45:00,0.10109468074376105
2019-03-26 16:50:00,2019-03-26 16:50:00,0.12090980903084397
2019-03-26 16:55:00,2019-03-26 16:55:00,0.15619239200464902
2019-03-26 17:00:00,2019-03-26 17:00:00,0.17873947375597918
2019-03-26 17:05:00,2019-03-26 17:05:00,0.22471437645863251
2019-03-26 17:10:00,2019-03-26 17:10:00,0.16070873503722835
2019-03-26 17:15:00,2019-03-26 17:15:00,0.2280525761994579
2019-03-26 17:20:00,2019-03-26 17:20:00,0.27968461767224667
2019-03-26 17:25:00,2019-03-26 17:25:00,0.2800114032347746
2019-03-26 17:30:00,2019-03-26 17:30:00,0.2786849597943246
2019-03-26 17:35:00,2019-03-26 17:35:00,0.18737960386508462
2019-03-26 17:40:00,2019-03-26 17:40:00,0.404352229215667
2019-03-26 17:45:00,2019-03-26 17:45:00,0.2451857770344742
2019-03-26 17:50:00,2019-03-26 17:50:00,0.1183995876386529
2019-03-26 17:55:00,2019-03-26 17:55:00,0.11373265897606029
2019-03-26 18:00:00,2019-03-26 18:00:00,0.11344254945666758
2019-03-26 18:05:00,2019-03-26 18:05:00,0.09703850055222965
2019-03-26 18:10:00,2019-03-26 18:10:00,0.08801515006761841
2019-03-26 18:15:00,2019-03-26 18:15:00,0.07054716335440703
2019-03-26 18:20:00,2019-03-26 18:20:00,0.09972452538364943
2019-03-26 18:25:00,2019-03-26 18:25:00,0.17553413089408737
2019-03-26 18:30:00,2019-03-26 18:30:00,0.13829717891642984
2019-03-26 18:35:00,2019-03-26 18:35:00,0.09385533250883914
2019-03-26 18:40:00,2019-03-26 18:40:00,0.06976865638908504
2019-03-26 18:45:00,2019-03-26 18:45:00,0.17043388193361741
2019-03-26 18:50:00,2019-03-26 18:50:00,0.2166010881272169
2019-03-26 18:55:00,2019-03-26 18:55:00,0.21733131913229453
2019-03-26 19:00:00,2019-03-26 19:00:00,0.34343081480501897
2019-03-26 19:05:00,2019-03-26 19:05:00,0.209375331795847
2019-03-26 19:10:00,2019-03-26 19:10:00,0.18940517422187245
2019-03-26 19:15:00,2019-03-26 19:15:00,0.27088495937034685
2019-03-26 19:20:00,2019-03-26 19:20:00,0.24889037900176741
2019-03-26 19:25:00,2019-03-26 19:25:00,0.20791293090181845
2019-03-26 19:30:00,2019-03-26 19:30:00,0.1640314699218284
2019-03-26 19:35:00,2019-03-26 19:35:00,0.27898970384774135
2019-03-26 19:40:00,2019-03-26 19:40:00,0.22977248577164563
2019-03-26 19:45:00,2019-03-26 19:45:00,0.3660591914449952
2019-03-26 19:50:00,2019-03-26 19:50:00,0.33591165008627366
2019-03-26 19:55:00,2019-03-26 19:55:00,0.3728353865705218
2019-03-26 20:00:00,2019-03-26 20:00:00,0.14558655942026635
2019-03-26 20:05:00,2019-03-26 20:05:00,0.16538194963434857
2019-03-26 20:10:00,2019-03-26 20:10:00,0.16649130176582638
2019-03-26 20:15:00,2019-03-26 20:15:00,0.11602449016984288
2019-03-26 20:20:00,2019-03-26 20:20:00,0.12308269222178689
2019-03-26 20:25:00,2019-03-26 20:25:00,0.10307870300449297
2019-03-26 20:30:00,2019-03-26 20:30:00,0.11016063681101491
2019-03-26 20:35:00,2019-03-26 20:35:00,0.1954826436909048
2019-03-26 20:40:00,2019-03-26 20:40:00,0.22864235189991222
2019-03-26 20:45:00,2019-03-26 20:45:00,0.35418811447704923
2019-03-26 20:50:00,2019-03-26 20:50:00,0.3753892805235102
2019-03-26 20:55:00,2019-03-26 20:55:00,0.25043758148110495
2019-03-26 21:00:00,2019-03-26 21:00:00,0.13703589783148634
2019-03-26 21:05:00,2019-03-26 21:05:00,0.09422535515939373
2019-03-26 21:10:00,2019-03-26 21:10:00,0.22750722663535403
2019-03-26 21:15:00,2019-03-26 21:15:00,0.2941845512566808
2019-03-26 21:20:00,2019-03-26 21:20:00,0.26095634080982033
2019-03-26 21:25:00,2019-03-26 21:25:00,0.28893757266963455
2019-03-26 21:30:00,2019-03-26 21:30:00,0.3088556430124396
2019-03-26 21:35:00,2019-03-26 21:35:00,0.24853798290611123
2019-03-26 21:40:00,2019-03-26 21:40:00,0.16239187801363583
2019-03-26 21:45:00,2019-03-26 21:45:00,0.3449916244057546
2019-03-26 21:50:00,2019-03-26 21:50:00,0.29646282408438723
2019-03-26 21:55:00,2019-03-26 21:55:00,0.334291051794952
2019-03-26 22:00:00,2019-03-26 22:00:00,0.2467610102532152
2019-03-26 22:05:00,2019-03-26 22:05:00,0.35799536141115035
2019-03-26 22:10:00,2019-03-26 22:10:00,0.19873631743500542
2019-03-26 22:15:00,2019-03-26 22:15:00,0.12291746116316457
2019-03-26 22:20:00,2019-03-26 22:20:00,0.36510761482678483
2019-03-26 22:25:00,2019-03-26 22:25:00,0.23027989316967096
2019-03-26 22:30:00,2019-03-26 22:30:00,0.10239811555938474
2019-03-26 22:35:00,2019-03-26 22:35:00,0.13438402129331697
2019-03-26 22:40:00,2019-03-26 22:40:00,0.12231090837590258
2019-03-26 22:45:00,2019-03-26 22:45:00,0.049160499587621524
2019-03-26 22:50:00,2019-03-26 22:50:00,0.26844787762393046
2019-03-26 22:55:00,2019-03-26 22:55:00,0.22441273344218382
2019-03-26 23:00:00,2019-03-26 23:00:00,0.1494278499648439
2019-03-26 23:05:00,2019-03-26 23:05:00,0.09242901980488055
2019-03-26 23:10:00,2019-03-26 23:10:00,0.18697977175323116
2019-03-26 23:15:00,2019-03-26 23:15:00,0.1406580836099705
2019-03-26 23:20:00,2019-03-26 23:20:00,0.113478747621217
2019-03-26 23:25:00,2019-03-26 23:25:00,0.030186803365814432
2019-03-26 23:30:00,2019-03-26 23:30:00,0.09579418308663831
2019-03-26 23:35:00,2019-03-26 23:35:00,0.2929883644224822
2019-03-26 23:40:00,2019-03-26 23:40:00,0.1453081316225576
2019-03-26 23:45:00,2019-03-26 23:45:00,0.1561531652021969
2019-03-26 23:50:00,2019-03-26 23:50:00,0.11326458590134907
2019-03-26 23:55:00,2019-03-26 23:55:00,0.1677836513002273
2019-03-27 00:00:00,2019-03-27 00:00:00,0.2500893557123622
2019-03-27 00:05:00,2019-03-27 00:05:00,0.4556418208183932
2019-03-27 00:10:00,2019-03-27 00:10:00,0.3622289040765493
2019-03-27 00:15:00,2019-03-27 00:15:00,0.3893469152076571
2019-03-27 00:20:00,2019-03-27 00:20:00,0.38275454982572665
2019-03-27 00:25:00,2019-03-27 00:25:00,0.19021639278424762
2019-03-27 00:30:00,2019-03-27 00:30:00,0.2251358269335589
2019-03-27 00:35:00,2019-03-27 00:35:00,0.11415033788164275
2019-03-27 00:40:00,2019-03-27 00:40:00,0.4193156139181296
2019-03-27 00:45:00,2019-03-27 00:45:00,0.4184415135973789
2019-03-27 00:50:00,2019-03-27 00:50:00,0.5231725399985674
2019-03-27 00:55:00,2019-03-27 00:55:00,0.6036315362258989
2019-03-27 01:00:00,2019-03-27 01:00:00,0.4128936890823474
2019-03-27 01:05:00,2019-03-27 01:05:00,0.15763203161447406
2019-03-27 14:35:00,2019-03-27 14:35:00,0.17055993933921923
2019-03-27 14:40:00,2019-03-27 14:40:00,0.1740809157105451
2019-03-27 14:45:00,2019-03-27 14:45:00,0.31453007745629846
2019-03-27 14:50:00,2019-03-27 14:50:00,0.2637819947007698
2019-03-27 14:55:00,2019-03-27 14:55:00,0.21700624476586827
2019-03-27 15:00:00,2019-03-27 15:00:00,0.2462219384693181
2019-03-27 15:05:00,2019-03-27 15:05:00,0.23690011522725885
2019-03-27 15:10:00,2019-03-27 15:10:00,0.2112727557361407
2019-03-27 15:15:00,2019-03-27 15:15:00,0.21988186189409684
2019-03-27 15:20:00,2019-03-27 15:20:00,0.09509354277320797
2019-03-27 15:25:00,2019-03-27 15:25:00,0.08220459268899069
2019-03-27 15:30:00,2019-03-27 15:30:00,0.0972163784812193
2019-03-27 15:35:00,2019-03-27 15:35:00,0.014382411810653615
2019-03-27 15:40:00,2019-03-27 15:40:00,0.0933879529962375
2019-03-27 15:45:00,2019-03-27 15:45:00,0.0659875698523804
2019-03-27 15:50:00,2019-03-27 15:50:00,0.03517057606121295
2019-03-27 15:55:00,2019-03-27 15:55:00,0.08934669728492595
2019-03-27 16:00:00,2019-03-27 16:00:00,0.07423771566767937
2019-03-27 16:05:00,2019-03-27 16:05:00,0.0740808731927898
2019-03-27 16:10:00,2019-03-27 16:10:00,0.07588736278438377
2019-03-27 16:15:00,2019-03-27 16:15:00,0.02800633354769699
2019-03-27 16:20:00,2019-03-27 16:20:00,0.05532947638490412
2019-03-27 16:25:00,2019-03-27 16:25:00,0.10157819241232305
2019-03-27 16:30:00,2019-03-27 16:30:00,0.1457902908747591
2019-03-27 16:35:00,2019-03-27 16:35:00,0.18228909191719622
2019-03-27 16:40:00,2019-03-27 16:40:00,0.12996319422618438
2019-03-27 16:45:00,2019-03-27 16:45:00,0.261596621161343
2019-03-27 16:50:00,2019-03-27 16:50:00,0.3075101812173115
2019-03-27 16:55:00,2019-03-27 16:55:00,0.13492429704709624
2019-03-27 17:00:00,2019-03-27 17:00:00,0.1690054544706741
2019-03-27 17:05:00,2019-03-27 17:05:00,0.08580733763214597
2019-03-27 17:10:00,2019-03-27 17:10:00,0.07080145379590122
2019-03-27 17:15:00,2019-03-27 17:15:00,0.08011062462008141
2019-03-27 17:20:00,2019-03-27 17:20:00,0.04040093812895172
2019-03-27 17:25:00,2019-03-27 17:25:00,0.07760065238119278
2019-03-27 17:30:00,2019-03-27 17:30:00,0.08162219757723946
2019-03-27 17:35:00,2019-03-27 17:35:00,0.06723465058575295
2019-03-27 17:40:00,2019-03-27 17:40:00,0.03488737388449338
2019-03-27 17:45:00,2019-03-27 17:45:00,0.031415906029065355
2019-03-27 17:50:00,2019-03-27 17:50:00,0.037674565861180176
2019-03-27 17:55:00,2019-03-27 17:55:00,0.040776090832235795
2019-03-27 18:00:00,2019-03-27 18:00:00,0.06846588139550278
2019-03-27 18:05:00,2019-03-27 18:05:00,0.11450626409055148
2019-03-27 18:10:00,2019-03-27 18:10:00,0.15734234039727224
2019-03-27 18:15:00,2019-03-27 18:15:00,0.16266643196345995
2019-03-27 18:20:00,2019-03-27 18:20:00,0.1312737827135146
2019-03-27 18:25:00,2019-03-27 18:25:00,0.11877797608803943
2019-03-27 18:30:00,2019-03-27 18:30:00,0.07829290312728875
2019-03-27 18:35:00,2019-03-27 18:35:00,0.10204345575884892
2019-03-27 18:40:00,2019-03-27 18:40:00,0.07196081818259599
2019-03-27 18:45:00,2019-03-27 18:45:00,0.08848568689956254
2019-03-27 18:50:00,2019-03-27 18:50:00,0.06376769356380023
2019-03-27 18:55:00,2019-03-27 18:55:00,0.0561425644000935
2019-03-27 19:00:00,2019-03-27 19:00:00,0.03554514358067291
2019-03-27 19:05:00,2019-03-27 19:05:00,0.02781504501227773
2019-03-27 19:10:00,2019-03-27 19:10:00,0.04759421888000882
2019-03-27 19:15:00,2019-03-27 19:15:00,0.10544485646291271
2019-03-27 19:20:00,2019-03-27 19:20:00,0.08831667334438419
2019-03-27 19:25:00,2019-03-27 19:25:00,0.10454907907092
2019-03-27 19:30:00,2019-03-27 19:30:00,0.0893470538363137
2019-03-27 19:35:00,2019-03-27 19:35:00,0.050272539562843076
2019-03-27 19:40:00,2019-03-27 19:40:00,0.0723025829636298
2019-03-27 19:45:00,2019-03-27 19:45:00,0.08191008098955523
2019-03-27 19:50:00,2019-03-27 19:50:00,0.04785219319208755
2019-03-27 19:55:00,2019-03-27 19:55:00,0.08177424830303204
2019-03-27 20:00:00,2019-03-27 20:00:00,0.0690310923451261
2019-03-27 20:05:00,2019-03-27 20:05:00,0.03606047602936592
2019-03-27 20:10:00,2019-03-27 20:10:00,0.020622749413471364
2019-03-27 20:15:00,2019-03-27 20:15:00,0.021707802961694455
2019-03-27 20:20:00,2019-03-27 20:20:00,0.016058241745716205
2019-03-27 20:25:00,2019-03-27 20:25:00,0.021484111850736204
2019-03-27 20:30:00,2019-03-27 20:30:00,0.010246821968976918
2019-03-27 20:35:00,2019-03-27 20:35:00,0.007248161963094235
2019-03-27 20:40:00,2019-03-27 20:40:00,0.005154551271888345
2019-03-27 20:45:00,2019-03-27 20:45:00,0.004823931649979966
2019-03-27 20:50:00,2019-03-27 20:50:00,0.002974925035555482
2019-03-27 20:55:00,2019-03-27 20:55:00,0.0029675776841267907
2019-03-27 21:00:00,2019-03-27 21:00:00,0.0020742141829550842
2019-03-27 21:05:00,2019-03-27 21:05:00,0.005616788337915458
2019-03-27 21:10:00,2019-03-27 21:10:00,0.007121916710131529
2019-03-27 21:15:00,2019-03-27 21:15:00,0.003805938397309297
2019-03-27 21:20:00,2019-03-27 21:20:00,0.0010732684815945002
2019-03-27 21:25:00,2019-03-27 21:25:00,0.0023361872093396715
2019-03-27 21:30:00,2019-03-27 21:30:00,0.00234830584619899
2019-03-27 21:35:00,2019-03-27 21:35:00,0.0020917368569427362
2019-03-27 21:40:00,2019-03-27 21:40:00,0.0021069146580422905
2019-03-27 21:45:00,2019-03-27 21:45:00,0.0010490140593322722
2019-03-27 21:50:00,2019-03-27 21:50:00,0.000797532109871091
2019-03-27 21:55:00,2019-03-27 21:55:00,0.0006505431279427231
2019-03-27 22:00:00,2019-03-27 22:00:00,0.001747355826874
2019-03-27 22:05:00,2019-03-27 22:05:00,0.0017604391504065626
2019-03-27 22:10:00,2019-03-27 22:10:00,0.002044626102837283
2019-03-27 22:15:00,2019-03-27 22:15:00,0.0003895041076494955
2019-03-27 22:20:00,2019-03-27 22:20:00,0.002399717062172299
2019-03-27 22:25:00,2019-03-27 22:25:00,0.0006672395429370831
2019-03-27 22:30:00,2019-03-27 22:30:00,0.0009582911102199121
2019-03-27 22:35:00,2019-03-27 22:35:00,-0.00047435172228046615
2019-03-27 22:40:00,2019-03-27 22:40:00,0.0011447037521373667
2019-03-27 22:45:00,2019-03-27 22:45:00,0.0012428550142420376
2019-03-27 22:50:00,2019-03-27 22:50:00,0.0009071417678385382
2019-03-27 22:55:00,2019-03-27 22:55:00,0.00032481700830703673
2019-03-27 23:00:00,2019-03-27 23:00:00,0.0007772664775328314
2019-03-27 23:05:00,2019-03-27 23:05:00,0.00198379008500602
2019-03-27 23:10:00,2019-03-27 23:10:00,-2.3844403335572542e-05
2019-03-27 23:15:00,2019-03-27 23:15:00,0.0027844104704876837
2019-03-27 23:20:00,2019-03-27 23:20:00,0.005387049913950042
2019-03-27 23:25:00,2019-03-27 23:25:00,0.0008132481957417934
2019-03-27 23:30:00,2019-03-27 23:30:00,0.0016497167098189723
2019-03-27 23:35:00,2019-03-27 23:35:00,0.0020490924814079298
2019-03-27 23:40:00,2019-03-27 23:40:00,0.0025014756006330446
2019-03-27 23:45:00,2019-03-27 23:45:00,0.002428676471682341
2019-03-27 23:50:00,2019-03-27 23:50:00,1.9716814601130886e-05
2019-03-27 23:55:00,2019-03-27 23:55:00,0.002785160711012533
2019-03-28 00:00:00,2019-03-28 00:00:00,0.0006546841794382489
2019-03-28 00:05:00,2019-03-28 00:05:00,0.005879696632331441
2019-03-28 00:10:00,2019-03-28 00:10:00,0.00401736581370971
2019-03-28 00:15:00,2019-03-28 00:15:00,0.006960806598033219
2019-03-28 00:20:00,2019-03-28 00:20:00,0.007971316572115928
2019-03-28 00:25:00,2019-03-28 00:25:00,0.007561421141125851
2019-03-28 00:30:00,2019-03-28 00:30:00,0.008803282940022571
2019-03-28 00:35:00,2019-03-28 00:35:00,0.003142703110912402
2019-03-28 00:40:00,2019-03-28 00:40:00,0.005116183701246808
2019-03-28 00:45:00,2019-03-28 00:45:00,0.009638108762417646
2019-03-28 00:50:00,2019-03-28 00:50:00,0.011571307788063026
2019-03-28 00:55:00,2019-03-28 00:55:00,0.0169413264162818
2019-03-28 01:00:00,2019-03-28 01:00:00,0.008752309336465229
2019-03-28 01:05:00,2019-03-28 01:05:00,-0.007782614307471864
2019-03-28 14:30:00,2019-03-28 14:30:00,-0.015231068810982953
2019-03-28 14:35:00,2019-03-28 14:35:00,0.09631983806964779
2019-03-28 14:40:00,2019-03-28 14:40:00,0.06278234081147653
2019-03-28 14:45:00,2019-03-28 14:45:00,0.08795079299281522
2019-03-28 14:50:00,2019-03-28 14:50:00,0.08217967962230789
2019-03-28 14:55:00,2019-03-28 14:55:00,0.045311407740264424
2019-03-28 15:00:00,2019-03-28 15:00:00,0.00745581257848563
2019-03-28 15:05:00,2019-03-28 15:05:00,0.059037536630050985
2019-03-28 15:10:00,2019-03-28 15:10:00,0.11343887193302701
2019-03-28 15:15:00,2019-03-28 15:15:00,0.08757626722065814
2019-03-28 15:20:00,2019-03-28 15:20:00,0.03103714855452918
2019-03-28 15:25:00,2019-03-28 15:25:00,-0.016459639593860924
2019-03-28 15:30:00,2019-03-28 15:30:00,0.11286638550918772
2019-03-28 15:35:00,2019-03-28 15:35:00,0.02607977138793909
2019-03-28 15:40:00,2019-03-28 15:40:00,0.05405360226095535
2019-03-28 15:45:00,2019-03-28 15:45:00,0.09265458582484369
2019-03-28 15:50:00,2019-03-28 15:50:00,0.06140503330299865
2019-03-28 15:55:00,2019-03-28 15:55:00,0.06487177251337801
2019-03-28 16:00:00,2019-03-28 16:00:00,-0.0009551362148758915
2019-03-28 16:05:00,2019-03-28 16:05:00,0.02966895556420937
2019-03-28 16:10:00,2019-03-28 16:10:00,0.021980532935383233
2019-03-28 16:15:00,2019-03-28 16:15:00,0.020351166724640227
2019-03-28 16:20:00,2019-03-28 16:20:00,0.057726811039443694
2019-03-28 16:25:00,2019-03-28 16:25:00,0.022570858222113986
2019-03-28 16:30:00,2019-03-28 16:30:00,-0.007530498811310742
2019-03-28 16:35:00,2019-03-28 16:35:00,0.06544151802948389
2019-03-28 16:40:00,2019-03-28 16:40:00,0.031530188100609195
2019-03-28 16:45:00,2019-03-28 16:45:00,0.015943358226920792
2019-03-28 16:50:00,2019-03-28 16:50:00,0.043030203954388294
2019-03-28 16:55:00,2019-03-28 16:55:00,0.03146081155005447
2019-03-28 17:00:00,2019-03-28 17:00:00,0.02272966930961188
2019-03-28 17:05:00,2019-03-28 17:05:00,0.011421683684929114
2019-03-28 17:10:00,2019-03-28 17:10:00,0.006071831194337807
2019-03-28 17:15:00,2019-03-28 17:15:00,-0.0036295544012198097
2019-03-28 17:20:00,2019-03-28 17:20:00,0.009355264696584382
2019-03-28 17:25:00,2019-03-28 17:25:00,0.014831556541537706
2019-03-28 17:30:00,2019-03-28 17:30:00,0.004948306612751116
2019-03-28 17:35:00,2019-03-28 17:35:00,0.0016630179805868285
2019-03-28 17:40:00,2019-03-28 17:40:00,0.0040342837374809344
2019-03-28 17:45:00,2019-03-28 17:45:00,0.005914718474055425
2019-03-28 17:50:00,2019-03-28 17:50:00,0.0034927632933940828
2019-03-28 17:55:00,2019-03-28 17:55:00,0.00020343890043418683
2019-03-28 18:00:00,2019-03-28 18:00:00,-0.0004970874075199139
2019-03-28 18:05:00,2019-03-28 18:05:00,0.0002457219670587912
2019-03-28 18:10:00,2019-03-28 18:10:00,0.0015538978600068358
2019-03-28 18:15:00,2019-03-28 18:15:00,-0.0018189037607446053
2019-03-28 18:20:00,2019-03-28 18:20:00,0.0010505506375759126
2019-03-28 18:25:00,2019-03-28 18:25:00,-0.0018212961078045004
2019-03-28 18:30:00,2019-03-28 18:30:00,-0.0016602341072288276
2019-03-28 18:35:00,2019-03-28 18:35:00,0.0028408226552931164
2019-03-28 18:40:00,2019-03-28 18:40:00,-0.00023114651406221781
2019-03-28 18:45:00,2019-03-28 18:45:00,-0.0006395373511004008
2019-03-28 18:50:00,2019-03-28 18:50:00,-0.000986797498021851
2019-03-28 18:55:00,2019-03-28 18:55:00,-0.00014302442652246004
2019-03-28 19:00:00,2019-03-28 19:00:00,-0.000767007850859224
2019-03-28 19:05:00,2019-03-28 19:05:00,-0.0004909661610417022
2019-03-28 19:10:00,2019-03-28 19:10:00,0.0003846918019400923
2019-03-28 19:15:00,2019-03-28 19:15:00,0.0018355868275738649
2019-03-28 19:20:00,2019-03-28 19:20:00,0.0022997228909071264
2019-03-28 19:25:00,2019-03-28 19:25:00,-0.0016656372007148056
2019-03-28 19:30:00,2019-03-28 19:30:00,-0.0014324027820910995
2019-03-28 19:35:00,2019-03-28 19:35:00,-0.0009623082642344384
2019-03-28 19:40:00,2019-03-28 19:40:00,-0.0009529997156439774
2019-03-28 19:45:00,2019-03-28 19:45:00,-0.001972592666259239
2019-03-28 19:50:00,2019-03-28 19:50:00,0.001025324524838291
2019-03-28 19:55:00,2019-03-28 19:55:00,0.0004003158040256152
2019-03-28 20:00:00,2019-03-28 20:00:00,-0.0014354200415018783
2019-03-28 20:05:00,2019-03-28 20:05:00,-0.0014037979547494648
2019-03-28 20:10:00,2019-03-28 20:10:00,-0.0022634284422442786
2019-03-28 20:15:00,2019-03-28 20:15:00,-0.002920719183148358
2019-03-28 20:20:00,2019-03-28 20:20:00,-0.0012662324618426615
2019-03-28 20:25:00,2019-03-28 20:25:00,-0.0013311487053375005
2019-03-28 20:30:00,2019-03-28 20:30:00,-0.0016175417661790385
2019-03-28 20:35:00,2019-03-28 20:35:00,-0.0027953630979900912
2019-03-28 20:40:00,2019-03-28 20:40:00,-0.0012322262925611562
2019-03-28 20:45:00,2019-03-28 20:45:00,-0.0015611895650851201
2019-03-28 20:50:00,2019-03-28 20:50:00,0.000265332930250547
2019-03-28 20:55:00,2019-03-28 20:55:00,-0.0015743535718064593
2019-03-28 21:00:00,2019-03-28 21:00:00,-0.0006243099127728173
2019-03-28 21:05:00,2019-03-28 21:05:00,0.0010671558900630313
2019-03-28 21:10:00,2019-03-28 21:10:00,0.002557257240576273
2019-03-28 21:15:00,2019-03-28 21:15:00,-0.000783227832520324
2019-03-28 21:20:00,2019-03-28 21:20:00,0.0002560112165672618
2019-03-28 21:25:00,2019-03-28 21:25:00,-0.0003834187387843346
2019-03-28 21:30:00,2019-03-28 21:30:00,-0.000388745012737514
2019-03-28 21:35:00,2019-03-28 21:35:00,-0.0006529252380173845
2019-03-28 21:40:00,2019-03-28 21:40:00,-0.0006593230828718204
2019-03-28 21:45:00,2019-03-28 21:45:00,0.00025021742633177696
2019-03-28 21:50:00,2019-03-28 21:50:00,-5.637022502819975e-06
2019-03-28 21:55:00,2019-03-28 21:55:00,-0.00015789955933708481
2019-03-28 22:00:00,2019-03-28 22:00:00,-0.0011024773835790935
2019-03-28 22:05:00,2019-03-28 22:05:00,0.0009394618487458939
2019-03-28 22:10:00,2019-03-28 22:10:00,-0.000873891781366758
2019-03-28 22:15:00,2019-03-28 22:15:00,-0.00044052828047527135
2019-03-28 22:20:00,2019-03-28 22:20:00,-0.0005991009402672254
2019-03-28 22:25:00,2019-03-28 22:25:00,-0.00018517834258381533
2019-03-28 22:30:00,2019-03-28 22:30:00,9.271917225169634e-05
2019-03-28 22:35:00,2019-03-28 22:35:00,0.0009071145311486034
2019-03-28 22:40:00,2019-03-28 22:40:00,0.0002477754017854371
2019-03-28 22:45:00,2019-03-28 22:45:00,-0.02529056676663669
2019-03-28 22:50:00,2019-03-28 22:50:00,0.007115201822511477
2019-03-28 22:55:00,2019-03-28 22:55:00,0.009088594384548515
2019-03-28 23:00:00,2019-03-28 23:00:00,-0.0002058502721826516
2019-03-28 23:05:00,2019-03-28 23:05:00,0.0009746185609188031
2019-03-28 23:10:00,2019-03-28 23:10:00,0.014506000008520283
2019-03-28 23:15:00,2019-03-28 23:15:00,0.0016978690313015918
2019-03-28 23:20:00,2019-03-28 23:20:00,0.0015497372694564739
2019-03-28 23:25:00,2019-03-28 23:25:00,0.00245514441569714
2019-03-28 23:30:00,2019-03-28 23:30:00,0.003312522381769364
2019-03-28 23:35:00,2019-03-28 23:35:00,0.0037430987649647554
2019-03-28 23:40:00,2019-03-28 23:40:00,0.04074893968998115
2019-03-28 23:45:00,2019-03-28 23:45:00,0.004187977162240567
2019-03-28 23:50:00,2019-03-28 23:50:00,0.02782638034105522
2019-03-28 23:55:00,2019-03-28 23:55:00,0.00459940134475238
2019-03-29 00:00:00,2019-03-29 00:00:00,0.0025070978369061965
2019-03-29 00:05:00,2019-03-29 00:05:00,0.0077408183349731005
2019-03-29 00:10:00,2019-03-29 00:10:00,0.0021300683430066896
2019-03-29 00:15:00,2019-03-29 00:15:00,-0.022747222910388686
2019-03-29 00:20:00,2019-03-29 00:20:00,-0.002490548185720633
2019-03-29 00:25:00,2019-03-29 00:25:00,-0.0034905882508055337
2019-03-29 00:30:00,2019-03-29 00:30:00,-0.007561478423937683
2019-03-29 00:35:00,2019-03-29 00:35:00,-0.014221847412131883
2019-03-29 00:40:00,2019-03-29 00:40:00,-0.013376466493791418
2019-03-29 00:45:00,2019-03-29 00:45:00,0.006098791667497353
2019-03-29 00:50:00,2019-03-29 00:50:00,-0.015492503611783882
2019-03-29 00:55:00,2019-03-29 00:55:00,-0.03086850201608645
2019-03-29 01:00:00,2019-03-29 01:00:00,-0.016402777456464207
2019-03-29 01:05:00,2019-03-29 01:05:00,-0.05061771263329582
2019-03-29 14:30:00,2019-03-29 14:30:00,0.005472206666095157
2019-03-29 14:35:00,2019-03-29 14:35:00,0.0026829353325943184
2019-03-29 14:40:00,2019-03-29 14:40:00,0.003788795681964666
2019-03-29 14:45:00,2019-03-29 14:45:00,0.005836859292388945
2019-03-29 14:50:00,2019-03-29 14:50:00,0.010993635560371645
2019-03-29 14:55:00,2019-03-29 14:55:00,0.001710110249816429
2019-03-29 15:00:00,2019-03-29 15:00:00,-8.356060305580323e-05
2019-03-29 15:05:00,2019-03-29 15:05:00,0.0032777980306217956
2019-03-29 15:10:00,2019-03-29 15:10:00,0.0026140869072190384
2019-03-29 15:15:00,2019-03-29 15:15:00,0.0023141218640138446
2019-03-29 15:20:00,2019-03-29 15:20:00,0.006031920185030856
2019-03-29 15:25:00,2019-03-29 15:25:00,0.005332988781567172
2019-03-29 15:30:00,2019-03-29 15:30:00,0.0008409944497027839
2019-03-29 15:35:00,2019-03-29 15:35:00,0.0036960754257082252
2019-03-29 15:40:00,2019-03-29 15:40:00,-0.0009961087867457147
2019-03-29 15:45:00,2019-03-29 15:45:00,0.0033283659698548716
2019-03-29 15:50:00,2019-03-29 15:50:00,-0.001965249550988267
2019-03-29 15:55:00,2019-03-29 15:55:00,-0.008336601608655103
2019-03-29 16:00:00,2019-03-29 16:00:00,-0.0016210430880999951
2019-03-29 16:05:00,2019-03-29 16:05:00,-0.0032985611763292504
2019-03-29 16:10:00,2019-03-29 16:10:00,-0.0031798742958953873
2019-03-29 16:15:00,2019-03-29 16:15:00,-0.004155389827606461
2019-03-29 16:20:00,2019-03-29 16:20:00,-0.006154820261699151
2019-03-29 16:25:00,2019-03-29 16:25:00,-0.0005428692700499027
2019-03-29 16:30:00,2019-03-29 16:30:00,-0.0015568271603440373
2019-03-29 16:35:00,2019-03-29 16:35:00,-0.006499186898276936
2019-03-29 16:40:00,2019-03-29 16:40:00,-0.008226804286679247
2019-03-29 16:45:00,2019-03-29 16:45:00,-0.005092602123539632
2019-03-29 16:50:00,2019-03-29 16:50:00,-0.0038096700815240456
