time,Channel,1x1,3x3,5x5,kappa0,time,round_time_1min,round_time_5min
1/10/2019 19:49,C02,74.38974,72.73332889,72.43783131,0.0018624,1/10/2019 19:49,1/10/2019 19:50,1/10/2019 19:50
1/10/2019 19:54,C02,71.852257,71.46458967,71.48017719,0.0018624,1/10/2019 19:54,1/10/2019 19:55,1/10/2019 19:55
1/10/2019 19:59,C02,71.852257,70.19585067,70.15044127,0.0018624,1/10/2019 19:59,1/10/2019 20:00,1/10/2019 20:00
1/10/2019 20:04,C02,70.742111,69.12094622,69.241585,0.0018624,1/10/2019 20:04,1/10/2019 20:05,1/10/2019 20:05
1/10/2019 20:09,C02,69.790558,68.80376189,68.66211342,0.0018624,1/10/2019 20:09,1/10/2019 20:10,1/10/2019 20:10
1/10/2019 20:14,C02,67.570267,67.18259533,67.37507519,0.0018624,1/10/2019 20:14,1/10/2019 20:15,1/10/2019 20:15
1/10/2019 20:19,C02,66.935898,66.03720544,66.27102735,0.0018624,1/10/2019 20:19,1/10/2019 20:20,1/10/2019 20:20
1/10/2019 20:24,C02,67.570267,65.87861311,65.56346108,0.0018624,1/10/2019 20:24,1/10/2019 20:25,1/10/2019 20:25
1/10/2019 20:29,C02,64.08123,64.16933956,64.39841758,0.0018624,1/10/2019 20:29,1/10/2019 20:30,1/10/2019 20:30
1/10/2019 20:34,C02,63.764046,63.46448522,63.56275819,0.0018624,1/10/2019 20:34,1/10/2019 20:35,1/10/2019 20:35
1/10/2019 20:39,C02,64.08123,62.42482233,62.62340269,0.0018624,1/10/2019 20:39,1/10/2019 20:40,1/10/2019 20:40
1/10/2019 20:44,C02,62.019531,61.63186133,61.73284581,0.0018624,1/10/2019 20:44,1/10/2019 20:45,1/10/2019 20:45
1/10/2019 20:49,C02,61.385162,61.08559911,61.10457612,0.0018624,1/10/2019 20:49,1/10/2019 20:50,1/10/2019 20:50
1/10/2019 20:54,C02,59.482056,58.88292711,59.06727369,0.0018624,1/10/2019 20:54,1/10/2019 20:55,1/10/2019 20:55
1/10/2019 20:59,C02,59.006279,58.42477333,58.46950415,0.0018624,1/10/2019 20:59,1/10/2019 21:00,1/10/2019 21:00
1/10/2019 21:04,C02,57.261765,57.19127556,57.38375523,0.0018624,1/10/2019 21:04,1/10/2019 21:05,1/10/2019 21:05
1/10/2019 21:09,C02,57.737541,56.43355722,56.46269931,0.0018624,1/10/2019 21:09,1/10/2019 21:10,1/10/2019 21:10
1/10/2019 21:14,C02,55.993019,55.07671,55.06586588,0.0018624,1/10/2019 21:14,1/10/2019 21:15,1/10/2019 21:15
1/10/2019 21:19,C02,53.772728,53.437922,53.693432,0.0018624,1/10/2019 21:19,1/10/2019 21:20,1/10/2019 21:20
1/10/2019 21:24,C02,52.821175,52.644961,52.67478165,0.0018624,1/10/2019 21:24,1/10/2019 21:25,1/10/2019 21:25
1/10/2019 21:29,C02,51.393845,51.71102922,51.71712888,0.0018624,1/10/2019 21:29,1/10/2019 21:30,1/10/2019 21:30
1/10/2019 21:34,C02,50.125107,50.47753311,50.80827246,0.0018624,1/10/2019 21:34,1/10/2019 21:35,1/10/2019 21:35
1/10/2019 21:39,C02,50.600883,49.49073433,49.49683404,0.0018624,1/10/2019 21:39,1/10/2019 21:40,1/10/2019 21:40
1/10/2019 21:44,C02,48.0634,47.88718911,48.14879892,0.0018624,1/10/2019 21:44,1/10/2019 21:45,1/10/2019 21:45
1/10/2019 21:49,C02,47.904808,46.88276922,47.19114415,0.0018624,1/10/2019 21:49,1/10/2019 21:50,1/10/2019 21:50
1/10/2019 21:54,C02,45.843109,45.70213833,45.97730265,0.0018624,1/10/2019 21:54,1/10/2019 21:55,1/10/2019 21:55
1/10/2019 21:59,C02,46.160294,44.76820644,44.95865262,0.0018624,1/10/2019 21:59,1/10/2019 22:00,1/10/2019 22:00
1/10/2019 22:04,C02,43.464226,43.305631,43.50082185,0.0018624,1/10/2019 22:04,1/10/2019 22:05,1/10/2019 22:05
1/10/2019 22:09,C02,43.464226,42.21310433,42.42117204,0.0018624,1/10/2019 22:09,1/10/2019 22:10,1/10/2019 22:10
1/10/2019 22:14,C02,40.926743,40.99722811,41.31712415,0.0018624,1/10/2019 22:14,1/10/2019 22:15,1/10/2019 22:15
1/10/2019 22:19,C02,40.133781,39.41130578,39.68850327,0.0018624,1/10/2019 22:19,1/10/2019 22:20,1/10/2019 22:20
1/10/2019 22:24,C02,39.34082,38.829801,38.82844542,0.0018624,1/10/2019 22:24,1/10/2019 22:25,1/10/2019 22:25
1/10/2019 22:29,C02,38.072083,37.40247111,37.5231095,0.0018624,1/10/2019 22:29,1/10/2019 22:30,1/10/2019 22:30
1/10/2019 22:34,C02,37.437714,36.45091767,36.62035373,0.0018624,1/10/2019 22:34,1/10/2019 22:35,1/10/2019 22:35
1/10/2019 22:39,C02,35.534607,35.18217656,35.38821104,0.0018624,1/10/2019 22:39,1/10/2019 22:40,1/10/2019 22:40
1/10/2019 22:44,C02,34.265862,34.12489322,34.29636265,0.0018624,1/10/2019 22:44,1/10/2019 22:45,1/10/2019 22:45
1/10/2019 22:49,C02,32.521347,32.66231833,32.83853185,0.0018624,1/10/2019 22:49,1/10/2019 22:50,1/10/2019 22:50
1/10/2019 22:54,C02,32.204163,31.64028011,31.80768331,0.0018624,1/10/2019 22:54,1/10/2019 22:55,1/10/2019 22:55
1/10/2019 22:59,C02,30.618242,30.67110522,30.89882723,0.0018624,1/10/2019 22:59,1/10/2019 23:00,1/10/2019 23:00
1/10/2019 23:04,C02,30.301054,29.47285022,29.40439838,0.0018624,1/10/2019 23:04,1/10/2019 23:05,1/10/2019 23:05
1/10/2019 23:09,C02,28.239355,28.239355,28.41624638,0.0018624,1/10/2019 23:09,1/10/2019 23:10,1/10/2019 23:10
1/10/2019 23:14,C02,27.287802,26.84726667,27.08651073,0.0018624,1/10/2019 23:14,1/10/2019 23:15,1/10/2019 23:15
1/10/2019 23:19,C02,26.177652,25.75474011,25.96416396,0.0018624,1/10/2019 23:19,1/10/2019 23:20,1/10/2019 23:20
1/10/2019 23:24,C02,24.274546,24.75032233,24.98211088,0.0018624,1/10/2019 23:24,1/10/2019 23:25,1/10/2019 23:25
1/10/2019 23:29,C02,24.274546,24.01022533,24.12205315,0.0018624,1/10/2019 23:29,1/10/2019 23:30,1/10/2019 23:30
1/10/2019 23:34,C02,22.847216,22.49478733,22.64592419,0.0018624,1/10/2019 23:34,1/10/2019 23:35,1/10/2019 23:35
1/10/2019 23:39,C02,21.419882,21.59609622,21.61507312,0.0018624,1/10/2019 23:39,1/10/2019 23:40,1/10/2019 23:40
1/10/2019 23:44,C02,19.83396,20.09827978,20.45612908,0.0018624,1/10/2019 23:44,1/10/2019 23:45,1/10/2019 23:45
1/10/2019 23:49,C02,19.992552,19.41104711,19.34598354,0.0018624,1/10/2019 23:49,1/10/2019 23:50,1/10/2019 23:50
1/10/2019 23:54,C02,17.930849,17.57842278,17.84545423,0.0018624,1/10/2019 23:54,1/10/2019 23:55,1/10/2019 23:55
1/10/2019 23:59,C02,16.662111,16.60924711,16.74140731,0.0018625,1/10/2019 23:59,1/11/2019 0:00,1/11/2019 0:00
1/11/2019 0:04,C02,15.076189,15.58720822,15.61906227,0.0018625,1/11/2019 0:04,1/11/2019 0:05,1/11/2019 0:05
1/11/2019 0:09,C02,14.44182,14.26560478,14.33202369,0.0018625,1/11/2019 0:09,1/11/2019 0:10,1/11/2019 0:10
1/11/2019 0:14,C02,12.697302,12.89113667,13.11818115,0.0018625,1/11/2019 0:14,1/11/2019 0:15,1/11/2019 0:15
1/11/2019 0:19,C02,11.428564,11.428564,11.55665773,0.0018625,1/11/2019 0:19,1/11/2019 0:20,1/11/2019 0:20
1/11/2019 0:24,C02,10.477009,10.17744611,10.33671627,0.0018625,1/11/2019 0:24,1/11/2019 0:25,1/11/2019 0:25
1/11/2019 0:29,C02,8.415308,8.573900222,8.659296038,0.0018625,1/11/2019 0:29,1/11/2019 0:30,1/11/2019 0:30
1/11/2019 0:34,C02,6.512199,7.128947778,7.341759962,0.0018625,1/11/2019 0:34,1/11/2019 0:35,1/11/2019 0:35
1/11/2019 0:39,C02,5.877831,5.895452,5.877830692,0.0018625,1/11/2019 0:39,1/11/2019 0:40,1/11/2019 0:40
1/11/2019 0:44,C02,3.974722,4.062828778,4.084516692,0.0018625,1/11/2019 0:44,1/11/2019 0:45,1/11/2019 0:45
1/11/2019 0:49,C02,2.705982,2.776467889,2.712082308,0.0018625,1/11/2019 0:49,1/11/2019 0:50,1/11/2019 0:50
1/11/2019 0:54,C02,1.595837,1.402001444,1.601936308,0.0018625,1/11/2019 0:54,1/11/2019 0:55,1/11/2019 0:55
1/11/2019 0:59,C02,0.327097,0.591417556,0.729677538,0.0018625,1/11/2019 0:59,1/11/2019 1:00,1/11/2019 1:00
1/11/2019 1:04,C02,0.009912,0.256611333,0.2721995,0.0018625,1/11/2019 1:04,1/11/2019 1:05,1/11/2019 1:05
1/11/2019 1:09,C02,0.802874,0.168504778,-0.020586154,0.0018625,1/11/2019 1:09,1/11/2019 1:10,1/11/2019 1:10
1/11/2019 1:14,C02,-0.14868,0.027533889,-0.038885077,0.0018625,1/11/2019 1:14,1/11/2019 1:15,1/11/2019 1:15
1/11/2019 1:19,C02,-0.624456,-0.113437,-0.014486308,0.0018625,1/11/2019 1:19,1/11/2019 1:20,1/11/2019 1:20
1/11/2019 1:24,C02,0.009912,-0.042951667,0.003812692,0.0018625,1/11/2019 1:24,1/11/2019 1:25,1/11/2019 1:25
1/11/2019 1:29,C02,0.327097,0.098019,-0.020586154,0.0018625,1/11/2019 1:29,1/11/2019 1:30,1/11/2019 1:30
1/11/2019 1:34,C02,0.802874,0.221368778,0.095308154,0.0018625,1/11/2019 1:34,1/11/2019 1:35,1/11/2019 1:35
1/11/2019 1:39,C02,0.327097,0.150883333,0.052610385,0.0018625,1/11/2019 1:39,1/11/2019 1:40,1/11/2019 1:40
1/11/2019 1:44,C02,-0.14868,0.133261889,0.156305154,0.0018625,1/11/2019 1:44,1/11/2019 1:45,1/11/2019 1:45
1/11/2019 1:49,C02,0.168505,-0.007709222,0.009912077,0.0018625,1/11/2019 1:49,1/11/2019 1:50,1/11/2019 1:50
1/11/2019 1:54,C02,0.485689,-0.201544,-0.148679923,0.0018625,1/11/2019 1:54,1/11/2019 1:55,1/11/2019 1:55
1/11/2019 1:59,C02,0.802874,0.098019333,-0.044985038,0.0018625,1/11/2019 1:59,1/11/2019 2:00,1/11/2019 2:00
1/11/2019 2:04,C02,0.327097,0.027533889,-0.020586115,0.0018625,1/11/2019 2:04,1/11/2019 2:05,1/11/2019 2:05
1/11/2019 2:09,C02,0.485689,0.098019222,-0.008386615,0.0018625,1/11/2019 2:09,1/11/2019 2:10,1/11/2019 2:10
1/11/2019 2:14,C02,-0.783049,-0.166301,0.034311385,0.0018625,1/11/2019 2:14,1/11/2019 2:15,1/11/2019 2:15
1/11/2019 2:19,C02,0.168505,-0.007708778,-0.044984846,0.0018625,1/11/2019 2:19,1/11/2019 2:20,1/11/2019 2:20
1/11/2019 2:24,C02,0.009912,0.027533556,-0.105982038,0.0018625,1/11/2019 2:24,1/11/2019 2:25,1/11/2019 2:25
1/11/2019 2:29,C02,-0.624456,-0.219165,0.052610462,0.0018625,1/11/2019 2:29,1/11/2019 2:30,1/11/2019 2:30
1/11/2019 2:34,C02,0.644281,0.203747222,-0.038885308,0.0018625,1/11/2019 2:34,1/11/2019 2:35,1/11/2019 2:35
1/11/2019 2:39,C02,-0.14868,0.062776556,0.180704154,0.0018625,1/11/2019 2:39,1/11/2019 2:40,1/11/2019 2:40
1/11/2019 2:44,C02,0.485689,0.221368778,0.089208577,0.0018625,1/11/2019 2:44,1/11/2019 2:45,1/11/2019 2:45
1/11/2019 2:49,C02,0.327097,0.221369,0.223402308,0.0018625,1/11/2019 2:49,1/11/2019 2:50,1/11/2019 2:50
1/11/2019 2:54,C02,0.009912,0.203747111,0.040410808,0.0018625,1/11/2019 2:54,1/11/2019 2:55,1/11/2019 2:55
1/11/2019 2:59,C02,0.009912,-0.183922444,-0.026685654,0.0018625,1/11/2019 2:59,1/11/2019 3:00,1/11/2019 3:00
1/11/2019 3:04,C02,-0.941641,-0.042951556,0.162405154,0.0018625,1/11/2019 3:04,1/11/2019 3:05,1/11/2019 3:05
1/11/2019 3:09,C02,0.009912,-0.078194444,-0.075483385,0.0018625,1/11/2019 3:09,1/11/2019 3:10,1/11/2019 3:10
1/11/2019 3:14,C02,-0.465864,-0.095815778,-0.063284115,0.0018625,1/11/2019 3:14,1/11/2019 3:15,1/11/2019 3:15
1/11/2019 3:19,C02,0.802874,0.362339667,0.192903385,0.0018625,1/11/2019 3:19,1/11/2019 3:20,1/11/2019 3:20
1/11/2019 3:24,C02,-0.307272,-0.201543889,0.064809692,0.0018625,1/11/2019 3:24,1/11/2019 3:25,1/11/2019 3:25
1/11/2019 3:29,C02,0.644281,0.045155,-0.014486462,0.0018625,1/11/2019 3:29,1/11/2019 3:30,1/11/2019 3:30
1/11/2019 12:04,C02,-0.14868,-0.148679667,-0.0510845,0.0018625,1/11/2019 12:04,1/11/2019 12:05,1/11/2019 12:05
1/11/2019 12:09,C02,-0.465864,0.027534,0.058710192,0.0018625,1/11/2019 12:09,1/11/2019 12:10,1/11/2019 12:10
1/11/2019 12:14,C02,0.327097,0.027533889,0.05871,0.0018625,1/11/2019 12:14,1/11/2019 12:15,1/11/2019 12:15
1/11/2019 12:19,C02,0.009912,-0.166301222,-0.081583077,0.0018625,1/11/2019 12:19,1/11/2019 12:20,1/11/2019 12:20
1/11/2019 12:24,C02,0.009912,0.062776556,0.138006192,0.0018625,1/11/2019 12:24,1/11/2019 12:25,1/11/2019 12:25
1/11/2019 12:29,C02,-0.465864,-0.131058333,-0.026685769,0.0018625,1/11/2019 12:29,1/11/2019 12:30,1/11/2019 12:30
1/11/2019 12:34,C02,-0.307272,-0.360136222,-0.203577192,0.0018625,1/11/2019 12:34,1/11/2019 12:35,1/11/2019 12:35
1/11/2019 12:39,C02,0.961466,0.062776667,0.064809885,0.0018625,1/11/2019 12:39,1/11/2019 12:40,1/11/2019 12:40
1/11/2019 12:44,C02,-0.14868,-0.113437,-0.1120815,0.0018625,1/11/2019 12:44,1/11/2019 12:45,1/11/2019 12:45
1/11/2019 12:49,C02,-0.624456,-0.095815778,0.016012,0.0018625,1/11/2019 12:49,1/11/2019 12:50,1/11/2019 12:50
1/11/2019 12:54,C02,0.168505,0.150883444,0.186803962,0.0018625,1/11/2019 12:54,1/11/2019 12:55,1/11/2019 12:55
1/11/2019 12:59,C02,-0.465864,0.150883222,0.168504654,0.0018625,1/11/2019 12:59,1/11/2019 13:00,1/11/2019 13:00
1/11/2019 13:04,C02,-0.783049,-0.060572889,0.113607577,0.0018625,1/11/2019 13:04,1/11/2019 13:05,1/11/2019 13:05
1/11/2019 13:09,C02,0.802874,0.115640556,0.070909385,0.0018625,1/11/2019 13:09,1/11/2019 13:10,1/11/2019 13:10
1/11/2019 13:14,C02,0.327097,0.080397889,0.174604308,0.0018625,1/11/2019 13:14,1/11/2019 13:15,1/11/2019 13:15
1/11/2019 13:19,C02,0.485689,0.23899,0.217302231,0.0018625,1/11/2019 13:19,1/11/2019 13:20,1/11/2019 13:20
1/11/2019 13:24,C02,-0.14868,0.203747333,0.138006154,0.0018625,1/11/2019 13:24,1/11/2019 13:25,1/11/2019 13:25
1/11/2019 13:29,C02,0.802874,0.168504667,0.144105808,0.0018625,1/11/2019 13:29,1/11/2019 13:30,1/11/2019 13:30
1/11/2019 13:34,C02,0.485689,0.098019333,0.199003385,0.0018625,1/11/2019 13:34,1/11/2019 13:35,1/11/2019 13:35
1/11/2019 13:39,C02,-0.465864,0.080398,0.138006192,0.0018625,1/11/2019 13:39,1/11/2019 13:40,1/11/2019 13:40
1/11/2019 13:44,C02,-0.624456,-0.183922333,-0.099882,0.0018625,1/11/2019 13:44,1/11/2019 13:45,1/11/2019 13:45
1/11/2019 13:49,C02,0.327097,0.009912556,0.144106115,0.0018625,1/11/2019 13:49,1/11/2019 13:50,1/11/2019 13:50
1/11/2019 13:54,C02,-0.14868,0.309475444,0.199003269,0.0018625,1/11/2019 13:54,1/11/2019 13:55,1/11/2019 13:55
1/11/2019 13:59,C02,-0.14868,-0.166301222,0.009912462,0.0018625,1/11/2019 13:59,1/11/2019 14:00,1/11/2019 14:00
1/11/2019 14:04,C02,-0.307272,0.027533667,0.046510654,0.0018625,1/11/2019 14:04,1/11/2019 14:05,1/11/2019 14:05
1/11/2019 14:09,C02,0.644281,0.062776556,0.199003231,0.0018625,1/11/2019 14:09,1/11/2019 14:10,1/11/2019 14:10
1/11/2019 14:14,C02,0.327097,0.415204,0.266100154,0.0018625,1/11/2019 14:14,1/11/2019 14:15,1/11/2019 14:15
1/11/2019 14:19,C02,0.009912,0.027533667,0.119707,0.0018625,1/11/2019 14:19,1/11/2019 14:20,1/11/2019 14:20
1/11/2019 14:24,C02,-0.624456,-0.025330333,0.070909308,0.0018625,1/11/2019 14:24,1/11/2019 14:25,1/11/2019 14:25
1/11/2019 14:29,C02,0.327097,0.027533556,-0.032785769,0.0018625,1/11/2019 14:29,1/11/2019 14:30,1/11/2019 14:30
1/11/2019 14:34,C02,0.327097,0.309475444,0.186803731,0.0018625,1/11/2019 14:34,1/11/2019 14:35,1/11/2019 14:35
1/11/2019 14:39,C02,0.961466,0.62666,0.485689231,0.0018625,1/11/2019 14:39,1/11/2019 14:40,1/11/2019 14:40
1/11/2019 14:44,C02,0.961466,0.926223556,1.059061885,0.0018625,1/11/2019 14:44,1/11/2019 14:45,1/11/2019 14:45
1/11/2019 14:49,C02,1.754429,2.441662444,2.425396269,0.0018625,1/11/2019 14:49,1/11/2019 14:50,1/11/2019 14:50
1/11/2019 14:54,C02,3.340353,3.763265667,3.9442235,0.0018625,1/11/2019 14:54,1/11/2019 14:55,1/11/2019 14:55
1/11/2019 14:59,C02,4.450499,5.120111667,5.084868615,0.0018625,1/11/2019 14:59,1/11/2019 15:00,1/11/2019 15:00
1/11/2019 15:04,C02,6.036423,6.829384778,6.804985615,0.0018625,1/11/2019 15:04,1/11/2019 15:05,1/11/2019 15:05
1/11/2019 15:09,C02,8.256716,8.380065333,8.500703923,0.0018625,1/11/2019 15:09,1/11/2019 15:10,1/11/2019 15:10
1/11/2019 15:14,C02,10.635601,10.899922,10.73319685,0.0018625,1/11/2019 15:14,1/11/2019 15:15,1/11/2019 15:15
1/11/2019 15:19,C02,13.173079,12.57395244,12.42891508,0.0018625,1/11/2019 15:19,1/11/2019 15:20,1/11/2019 15:20
1/11/2019 15:24,C02,13.96604,14.47706133,14.30152554,0.0018625,1/11/2019 15:24,1/11/2019 15:25,1/11/2019 15:25
1/11/2019 15:29,C02,16.344927,16.60924733,16.55231665,0.0018625,1/11/2019 15:29,1/11/2019 15:30,1/11/2019 15:30
1/11/2019 15:34,C02,18.723814,18.75905567,18.66891523,0.0018625,1/11/2019 15:34,1/11/2019 15:35,1/11/2019 15:35
1/11/2019 15:39,C02,22.530031,22.33619489,22.48123192,0.0018625,1/11/2019 15:39,1/11/2019 15:40,1/11/2019 15:40
1/11/2019 15:44,C02,26.812025,27.18207278,27.08651081,0.0018625,1/11/2019 15:44,1/11/2019 15:45,1/11/2019 15:45
1/11/2019 15:49,C02,30.142462,30.24819078,30.17296135,0.0018625,1/11/2019 15:49,1/11/2019 15:50,1/11/2019 15:50
1/11/2019 15:54,C02,34.900238,34.44207978,34.38176035,0.0018625,1/11/2019 15:54,1/11/2019 15:55,1/11/2019 15:55
1/11/2019 15:59,C02,38.547859,38.741694,38.82234565,0.0018625,1/11/2019 15:59,1/11/2019 16:00,1/11/2019 16:00
1/11/2019 16:04,C02,44.574371,43.34087367,43.36052846,0.0018625,1/11/2019 16:04,1/11/2019 16:05,1/11/2019 16:05
1/11/2019 16:09,C02,46.477478,47.34092711,47.43513373,0.0018625,1/11/2019 16:09,1/11/2019 16:10,1/11/2019 16:10
1/11/2019 16:14,C02,42.19548,42.14261722,42.62246154,0.0018625,1/11/2019 16:14,1/11/2019 16:15,1/11/2019 16:15
1/11/2019 16:19,C02,51.235252,50.16034867,49.84451885,0.0018625,1/11/2019 16:19,1/11/2019 16:20,1/11/2019 16:20
1/11/2019 16:24,C02,50.442291,50.10748456,49.80792062,0.0018625,1/11/2019 16:24,1/11/2019 16:25,1/11/2019 16:25
1/11/2019 16:29,C02,57.420357,54.671419,54.91337354,0.0018625,1/11/2019 16:29,1/11/2019 16:30,1/11/2019 16:30
1/11/2019 16:34,C02,66.142937,64.53939044,64.50821377,0.0018625,1/11/2019 16:34,1/11/2019 16:35,1/11/2019 16:35
1/11/2019 16:39,C02,81.843582,81.79071533,83.99067562,0.0018625,1/11/2019 16:39,1/11/2019 16:40,1/11/2019 16:40
1/11/2019 16:44,C02,75.975662,74.319252,72.65132108,0.0018625,1/11/2019 16:44,1/11/2019 16:45,1/11/2019 16:45
1/11/2019 16:49,C02,76.927216,75.11221589,74.65202635,0.0018625,1/11/2019 16:49,1/11/2019 16:50,1/11/2019 16:50
1/11/2019 16:54,C02,57.737541,60.97987111,63.202875,0.0018625,1/11/2019 16:54,1/11/2019 16:55,1/11/2019 16:55
1/11/2019 16:59,C02,66.301529,67.67599411,69.57097015,0.0018625,1/11/2019 16:59,1/11/2019 17:00,1/11/2019 17:00
1/11/2019 17:04,C02,72.010849,70.79497533,70.40662765,0.0018625,1/11/2019 17:04,1/11/2019 17:05,1/11/2019 17:05
1/11/2019 17:09,C02,62.6539,64.55700933,65.51466304,0.0018625,1/11/2019 17:09,1/11/2019 17:10,1/11/2019 17:10
1/11/2019 17:14,C02,71.217888,70.10774311,68.66211288,0.0018625,1/11/2019 17:14,1/11/2019 17:15,1/11/2019 17:15
1/11/2019 17:19,C02,70.583519,70.12536444,70.61401958,0.0018625,1/11/2019 17:19,1/11/2019 17:20,1/11/2019 17:20
1/11/2019 17:24,C02,68.680412,67.76410078,68.76580808,0.0018625,1/11/2019 17:24,1/11/2019 17:25,1/11/2019 17:25
1/11/2019 17:29,C02,75.975662,72.66284189,72.26703885,0.0018625,1/11/2019 17:29,1/11/2019 17:30,1/11/2019 17:30
1/11/2019 17:34,C02,74.548332,73.31483456,73.39548608,0.0018625,1/11/2019 17:34,1/11/2019 17:35,1/11/2019 17:35
1/11/2019 17:39,C02,86.918533,86.28416511,86.00967869,0.0018625,1/11/2019 17:39,1/11/2019 17:40,1/11/2019 17:40
1/11/2019 17:44,C02,88.028679,87.14761189,87.63829985,0.0018625,1/11/2019 17:44,1/11/2019 17:45,1/11/2019 17:45
1/11/2019 17:49,C02,95.165337,94.65431722,94.98844527,0.0018625,1/11/2019 17:49,1/11/2019 17:50,1/11/2019 17:50
1/11/2019 17:54,C02,82.953728,82.65416222,85.96088065,0.0018625,1/11/2019 17:54,1/11/2019 17:55,1/11/2019 17:55
1/11/2019 17:59,C02,81.68499,81.29731689,82.25835869,0.0018625,1/11/2019 17:59,1/11/2019 18:00,1/11/2019 18:00
1/11/2019 18:04,C02,79.623283,79.20037156,79.56228846,0.0018625,1/11/2019 18:04,1/11/2019 18:05,1/11/2019 18:05
1/11/2019 18:09,C02,80.574837,79.28847856,79.6232855,0.0018625,1/11/2019 18:09,1/11/2019 18:10,1/11/2019 18:10
1/11/2019 18:14,C02,83.588097,81.98454967,82.13026404,0.0018625,1/11/2019 18:14,1/11/2019 18:15,1/11/2019 18:15
1/11/2019 18:19,C02,82.319359,80.09906289,80.03806581,0.0018625,1/11/2019 18:19,1/11/2019 18:20,1/11/2019 18:20
1/11/2019 18:24,C02,90.40757,88.73353756,87.918887,0.0018625,1/11/2019 18:24,1/11/2019 18:25,1/11/2019 18:25
1/11/2019 18:29,C02,85.174019,83.57047344,84.38715619,0.0018625,1/11/2019 18:29,1/11/2019 18:30,1/11/2019 18:30
1/11/2019 18:34,C02,86.601349,84.94494033,84.82633535,0.0018625,1/11/2019 18:34,1/11/2019 18:35,1/11/2019 18:35
1/11/2019 18:39,C02,77.561584,77.06818644,78.01906296,0.0018625,1/11/2019 18:39,1/11/2019 18:40,1/11/2019 18:40
1/11/2019 18:44,C02,84.698242,84.06387078,84.02727312,0.0018625,1/11/2019 18:44,1/11/2019 18:45,1/11/2019 18:45
1/11/2019 18:49,C02,90.090385,87.72911911,87.34551419,0.0018625,1/11/2019 18:49,1/11/2019 18:50,1/11/2019 18:50
1/11/2019 18:54,C02,87.711494,85.70265956,86.18047092,0.0018625,1/11/2019 18:54,1/11/2019 18:55,1/11/2019 18:55
1/11/2019 18:59,C02,90.40757,88.75115889,88.74844688,0.0018625,1/11/2019 18:59,1/11/2019 19:00,1/11/2019 19:00
1/11/2019 19:04,C02,88.345863,86.60134867,86.61354942,0.0018625,1/11/2019 19:04,1/11/2019 19:05,1/11/2019 19:05
1/11/2019 19:09,C02,84.222466,82.389841,82.74023531,0.0018625,1/11/2019 19:09,1/11/2019 19:10,1/11/2019 19:10
1/11/2019 19:14,C02,82.160767,80.20479256,80.12346212,0.0018625,1/11/2019 19:14,1/11/2019 19:15,1/11/2019 19:15
1/11/2019 19:19,C02,70.266335,70.19585011,71.77906254,0.0018626,1/11/2019 19:19,1/11/2019 19:20,1/11/2019 19:20
1/11/2019 19:24,C02,43.622818,43.60519411,46.13589531,0.0018626,1/11/2019 19:24,1/11/2019 19:25,1/11/2019 19:25
1/11/2019 19:29,C02,68.997597,68.71565522,68.9426995,0.0018626,1/11/2019 19:29,1/11/2019 19:30,1/11/2019 19:30
1/11/2019 19:34,C02,108.487099,106.795445,106.0228155,0.0018626,1/11/2019 19:34,1/11/2019 19:35,1/11/2019 19:35
1/11/2019 19:39,C02,86.442757,89.36790633,95.03724396,0.0018626,1/11/2019 19:39,1/11/2019 19:40,1/11/2019 19:40
1/11/2019 19:44,C02,69.790558,70.05487989,71.37038273,0.0018626,1/11/2019 19:44,1/11/2019 19:45,1/11/2019 19:45
1/11/2019 19:49,C02,97.544228,94.44286178,90.85284569,0.0018626,1/11/2019 19:49,1/11/2019 19:50,1/11/2019 19:50
1/11/2019 19:54,C02,77.402992,81.22683056,82.5450455,0.0018626,1/11/2019 19:54,1/11/2019 19:55,1/11/2019 19:55
1/11/2019 19:59,C02,85.96698,86.14319333,86.58915042,0.0018626,1/11/2019 19:59,1/11/2019 20:00,1/11/2019 20:00
1/11/2019 20:04,C02,77.720177,77.15629333,76.20135065,0.0018626,1/11/2019 20:04,1/11/2019 20:05,1/11/2019 20:05
1/11/2019 20:09,C02,65.66716,68.01080067,69.91255281,0.0018626,1/11/2019 20:09,1/11/2019 20:10,1/11/2019 20:10
1/11/2019 20:14,C02,115.940941,106.6897159,103.9550138,0.0018626,1/11/2019 20:14,1/11/2019 20:15,1/11/2019 20:15
1/11/2019 20:19,C02,85.808388,91.69392733,92.77425377,0.0018626,1/11/2019 20:19,1/11/2019 20:20,1/11/2019 20:20
1/11/2019 20:24,C02,120.381523,123.112837,122.3761288,0.0018626,1/11/2019 20:24,1/11/2019 20:25,1/11/2019 20:25
1/11/2019 20:29,C02,130.372833,132.5931313,130.5558295,0.0018626,1/11/2019 20:29,1/11/2019 20:30,1/11/2019 20:30
1/11/2019 20:34,C02,120.698708,117.5268632,115.7457488,0.0018626,1/11/2019 20:34,1/11/2019 20:35,1/11/2019 20:35
1/11/2019 20:39,C02,97.544228,98.337187,98.62387285,0.0018626,1/11/2019 20:39,1/11/2019 20:40,1/11/2019 20:40
1/11/2019 20:44,C02,82.636543,86.46037956,89.17542581,0.0018626,1/11/2019 20:44,1/11/2019 20:45,1/11/2019 20:45
1/11/2019 20:49,C02,80.416245,82.26649056,84.62504462,0.0018626,1/11/2019 20:49,1/11/2019 20:50,1/11/2019 20:50
